1766208270	oracle-cdc-test-cadvisor-1	44.0390625
1766208280	oracle-cdc-test-cadvisor-1	26.81640625
1766208290	oracle-cdc-test-cadvisor-1	28.46875
1766208300	oracle-cdc-test-cadvisor-1	48.8203125
1766208310	oracle-cdc-test-cadvisor-1	34.203125
1766208320	oracle-cdc-test-cadvisor-1	51.61328125
1766208330	oracle-cdc-test-cadvisor-1	56.22265625
1766208340	oracle-cdc-test-cadvisor-1	59.05078125
1766208350	oracle-cdc-test-cadvisor-1	57.95703125
1766208360	oracle-cdc-test-cadvisor-1	61.4453125
1766208370	oracle-cdc-test-cadvisor-1	65.12109375
1766208380	oracle-cdc-test-cadvisor-1	67.171875
1766208390	oracle-cdc-test-cadvisor-1	65.82421875
1766208400	oracle-cdc-test-cadvisor-1	55.69921875
1766208410	oracle-cdc-test-cadvisor-1	71.1171875
1766208420	oracle-cdc-test-cadvisor-1	80.76171875
1766208430	oracle-cdc-test-cadvisor-1	71.34375
1766208440	oracle-cdc-test-cadvisor-1	67.14453125
1766208450	oracle-cdc-test-cadvisor-1	64.06640625
1766208460	oracle-cdc-test-cadvisor-1	83.1171875
1766208470	oracle-cdc-test-cadvisor-1	72.84765625
1766208480	oracle-cdc-test-cadvisor-1	82.0234375
1766208490	oracle-cdc-test-cadvisor-1	80.18359375
1766208500	oracle-cdc-test-cadvisor-1	73.87109375
1766208510	oracle-cdc-test-cadvisor-1	77.265625
1766208520	oracle-cdc-test-cadvisor-1	77.83203125
1766208530	oracle-cdc-test-cadvisor-1	78.0625
1766208540	oracle-cdc-test-cadvisor-1	69.23046875
1766208550	oracle-cdc-test-cadvisor-1	83.57421875
1766208560	oracle-cdc-test-cadvisor-1	98.87890625
1766208570	oracle-cdc-test-cadvisor-1	86.140625
1766208580	oracle-cdc-test-cadvisor-1	68.84375
1766208590	oracle-cdc-test-cadvisor-1	82.515625
1766208600	oracle-cdc-test-cadvisor-1	67.77734375
1766208610	oracle-cdc-test-cadvisor-1	81.68359375
1766208620	oracle-cdc-test-cadvisor-1	68.234375
1766208630	oracle-cdc-test-cadvisor-1	67.73828125
1766208640	oracle-cdc-test-cadvisor-1	81.0703125
1766208650	oracle-cdc-test-cadvisor-1	66.45703125
1766208660	oracle-cdc-test-cadvisor-1	80.27734375
1766208670	oracle-cdc-test-cadvisor-1	81.7734375
1766208680	oracle-cdc-test-cadvisor-1	86.75390625
1766208690	oracle-cdc-test-cadvisor-1	72.23828125
1766208700	oracle-cdc-test-cadvisor-1	77.39453125
1766208710	oracle-cdc-test-cadvisor-1	93.3046875
1766208720	oracle-cdc-test-cadvisor-1	80.7421875
1766208730	oracle-cdc-test-cadvisor-1	61.796875
1766208740	oracle-cdc-test-cadvisor-1	81.5546875
1766208750	oracle-cdc-test-cadvisor-1	83.34375
1766208760	oracle-cdc-test-cadvisor-1	74.6875
1766208770	oracle-cdc-test-cadvisor-1	72.23828125
1766208780	oracle-cdc-test-cadvisor-1	93.328125
1766208790	oracle-cdc-test-cadvisor-1	97.42578125
1766208800	oracle-cdc-test-cadvisor-1	81.16796875
1766208810	oracle-cdc-test-cadvisor-1	96.578125
