1766208270	oracle-cdc-test-cadvisor-1	4.700766242397598
1766208280	oracle-cdc-test-cadvisor-1	8.31122333422329
1766208290	oracle-cdc-test-cadvisor-1	9.909481517042726
1766208300	oracle-cdc-test-cadvisor-1	10.295877813761944
1766208310	oracle-cdc-test-cadvisor-1	10.402753033468967
1766208320	oracle-cdc-test-cadvisor-1	12.318120162770285
1766208330	oracle-cdc-test-cadvisor-1	12.045675621086646
1766208340	oracle-cdc-test-cadvisor-1	10.594955665024633
1766208350	oracle-cdc-test-cadvisor-1	10.224462644826204
1766208360	oracle-cdc-test-cadvisor-1	11.495887487136484
1766208370	oracle-cdc-test-cadvisor-1	12.383804565478574
1766208380	oracle-cdc-test-cadvisor-1	10.652423379944723
1766208390	oracle-cdc-test-cadvisor-1	11.565029973181886
1766208400	oracle-cdc-test-cadvisor-1	13.574101694915253
1766208410	oracle-cdc-test-cadvisor-1	12.896923139786704
1766208420	oracle-cdc-test-cadvisor-1	10.562763048389016
1766208430	oracle-cdc-test-cadvisor-1	9.014517819706496
1766208440	oracle-cdc-test-cadvisor-1	9.644155586425878
1766208450	oracle-cdc-test-cadvisor-1	11.14708640046059
1766208460	oracle-cdc-test-cadvisor-1	11.819818280331765
1766208470	oracle-cdc-test-cadvisor-1	12.91776941526755
1766208480	oracle-cdc-test-cadvisor-1	12.968524878539112
1766208490	oracle-cdc-test-cadvisor-1	11.996540067607873
1766208500	oracle-cdc-test-cadvisor-1	10.721956565861579
1766208510	oracle-cdc-test-cadvisor-1	11.231799734801303
1766208520	oracle-cdc-test-cadvisor-1	11.949536031589346
1766208530	oracle-cdc-test-cadvisor-1	10.600303631431924
1766208540	oracle-cdc-test-cadvisor-1	9.728989061465994
1766208550	oracle-cdc-test-cadvisor-1	10.672645846544084
1766208560	oracle-cdc-test-cadvisor-1	10.814880421564649
1766208570	oracle-cdc-test-cadvisor-1	10.282821646662448
1766208580	oracle-cdc-test-cadvisor-1	9.25561104230754
1766208590	oracle-cdc-test-cadvisor-1	10.605090661104
1766208600	oracle-cdc-test-cadvisor-1	10.616650579150583
1766208610	oracle-cdc-test-cadvisor-1	10.269637381171405
1766208620	oracle-cdc-test-cadvisor-1	10.286193316957126
1766208630	oracle-cdc-test-cadvisor-1	11.949980097126026
1766208640	oracle-cdc-test-cadvisor-1	12.207304397255275
1766208650	oracle-cdc-test-cadvisor-1	12.091429029157323
1766208660	oracle-cdc-test-cadvisor-1	11.563650607128858
1766208670	oracle-cdc-test-cadvisor-1	10.042482758620697
1766208680	oracle-cdc-test-cadvisor-1	9.016052337641602
1766208690	oracle-cdc-test-cadvisor-1	9.39682805947388
1766208700	oracle-cdc-test-cadvisor-1	10.582714843750008
1766208710	oracle-cdc-test-cadvisor-1	9.868121449408887
1766208720	oracle-cdc-test-cadvisor-1	9.723088953310958
1766208730	oracle-cdc-test-cadvisor-1	10.804076602965546
1766208740	oracle-cdc-test-cadvisor-1	12.175834011391364
1766208750	oracle-cdc-test-cadvisor-1	12.692471187573059
1766208760	oracle-cdc-test-cadvisor-1	11.26797899226032
1766208770	oracle-cdc-test-cadvisor-1	10.894340761000725
1766208780	oracle-cdc-test-cadvisor-1	11.049504950495049
1766208790	oracle-cdc-test-cadvisor-1	11.719907156673107
1766208800	oracle-cdc-test-cadvisor-1	12.094743774439179
1766208810	oracle-cdc-test-cadvisor-1	11.069181648092407
1766208820	oracle-cdc-test-cadvisor-1	10.079850927651304
1766208830	oracle-cdc-test-cadvisor-1	10.082022058823542
1766208840	oracle-cdc-test-cadvisor-1	11.427373515906165
1766208850	oracle-cdc-test-cadvisor-1	12.878514436127327
1766208860	oracle-cdc-test-cadvisor-1	13.529911614203746
1766208870	oracle-cdc-test-cadvisor-1	12.091085444711064
1766208880	oracle-cdc-test-cadvisor-1	10.205657198824646
1766208890	oracle-cdc-test-cadvisor-1	10.039286991773004
1766208900	oracle-cdc-test-cadvisor-1	10.085031539027108
1766208910	oracle-cdc-test-cadvisor-1	10.161986439583517
1766208920	oracle-cdc-test-cadvisor-1	10.249673123486666
1766208930	oracle-cdc-test-cadvisor-1	11.16979847494551
1766208940	oracle-cdc-test-cadvisor-1	12.015173039737967
1766208950	oracle-cdc-test-cadvisor-1	11.1751234989357
1766208960	oracle-cdc-test-cadvisor-1	10.196373916000683
1766208970	oracle-cdc-test-cadvisor-1	9.849018554485724
1766208980	oracle-cdc-test-cadvisor-1	12.010807893259628
1766208990	oracle-cdc-test-cadvisor-1	13.031399451195599
1766209000	oracle-cdc-test-cadvisor-1	13.049045138888879
1766209010	oracle-cdc-test-cadvisor-1	11.09809768431194
1766209020	oracle-cdc-test-cadvisor-1	9.711560492298139
1766209030	oracle-cdc-test-cadvisor-1	10.302864229138365
1766209040	oracle-cdc-test-cadvisor-1	10.16441190144119
1766209050	oracle-cdc-test-cadvisor-1	11.730325992580354
1766209060	oracle-cdc-test-cadvisor-1	14.090883117990682
1766209070	oracle-cdc-test-cadvisor-1	12.230501698980618
1766209080	oracle-cdc-test-cadvisor-1	10.204322688293043
1766209090	oracle-cdc-test-cadvisor-1	10.02478900309183
1766209100	oracle-cdc-test-cadvisor-1	9.934169216707074
1766209110	oracle-cdc-test-cadvisor-1	10.033615842229663
1766209120	oracle-cdc-test-cadvisor-1	10.01649611785784
1766209130	oracle-cdc-test-cadvisor-1	10.575239745811633
1766209140	oracle-cdc-test-cadvisor-1	11.046844265468911
1766209150	oracle-cdc-test-cadvisor-1	12.081490490051426
1766209160	oracle-cdc-test-cadvisor-1	11.187301968314948
1766209170	oracle-cdc-test-cadvisor-1	9.887525008826618
1766209180	oracle-cdc-test-cadvisor-1	10.758529956763416
1766209190	oracle-cdc-test-cadvisor-1	10.873858504766671
1766209200	oracle-cdc-test-cadvisor-1	11.174899019042133
1766209210	oracle-cdc-test-cadvisor-1	11.110675433353258
1766209220	oracle-cdc-test-cadvisor-1	11.624873689924431
1766209230	oracle-cdc-test-cadvisor-1	11.55917949951876
1766209240	oracle-cdc-test-cadvisor-1	9.859752920745208
1766209250	oracle-cdc-test-cadvisor-1	9.29009271112144
1766209260	oracle-cdc-test-cadvisor-1	9.903783634498515
1766209270	oracle-cdc-test-cadvisor-1	10.107178396597396
1766209280	oracle-cdc-test-cadvisor-1	10.128039856121056
1766209290	oracle-cdc-test-cadvisor-1	9.582783697596646
1766209300	oracle-cdc-test-cadvisor-1	9.576569515557281
1766209310	oracle-cdc-test-cadvisor-1	9.929159960144078
1766209320	oracle-cdc-test-cadvisor-1	10.586378428637854
1766208270	oracle-cdc-test-olr-1	0.4229673418373922
1766208280	oracle-cdc-test-olr-1	0.3168467864848735
1766208290	oracle-cdc-test-olr-1	0.7863222253715024
1766208300	oracle-cdc-test-olr-1	0.7976679443211621
1766208310	oracle-cdc-test-olr-1	0.8921787503684057
1766208320	oracle-cdc-test-olr-1	0.4772031395710289
1766208330	oracle-cdc-test-olr-1	0.7897040537179807
1766208340	oracle-cdc-test-olr-1	10.353580022880585
1766208350	oracle-cdc-test-olr-1	10.629799567293952
1766208360	oracle-cdc-test-olr-1	3.230001945146859
1766208370	oracle-cdc-test-olr-1	9.326048422833665
1766208380	oracle-cdc-test-olr-1	12.765617433414045
1766208390	oracle-cdc-test-olr-1	12.880279314267781
1766208400	oracle-cdc-test-olr-1	2.5471160609613124
1766208410	oracle-cdc-test-olr-1	0.3446774326439819
1766208420	oracle-cdc-test-olr-1	7.396247829072255
1766208430	oracle-cdc-test-olr-1	18.96947624847747
1766208440	oracle-cdc-test-olr-1	20.210974244120944
1766208450	oracle-cdc-test-olr-1	1.8865208762986942
1766208460	oracle-cdc-test-olr-1	2.4031699488845764
1766208470	oracle-cdc-test-olr-1	2.9774359183340775
1766208480	oracle-cdc-test-olr-1	3.6972181210661335
1766208490	oracle-cdc-test-olr-1	5.125847287877576
1766208500	oracle-cdc-test-olr-1	12.45165331853144
1766208510	oracle-cdc-test-olr-1	12.143945093644954
1766208520	oracle-cdc-test-olr-1	1.641594202898549
1766208530	oracle-cdc-test-olr-1	7.209150983498856
1766208540	oracle-cdc-test-olr-1	8.437217120367336
1766208550	oracle-cdc-test-olr-1	3.99459078459803
1766208560	oracle-cdc-test-olr-1	3.006045697131426
1766208570	oracle-cdc-test-olr-1	6.192357856919713
1766208580	oracle-cdc-test-olr-1	7.497302558398205
1766208590	oracle-cdc-test-olr-1	4.946940761464531
1766208600	oracle-cdc-test-olr-1	4.450532166508996
1766208610	oracle-cdc-test-olr-1	5.1154276965228345
1766208620	oracle-cdc-test-olr-1	5.803428320561943
1766208630	oracle-cdc-test-olr-1	4.001141053653807
1766208640	oracle-cdc-test-olr-1	3.792292300304154
1766208650	oracle-cdc-test-olr-1	2.7536364013095236
1766208660	oracle-cdc-test-olr-1	2.449153261582376
1766208670	oracle-cdc-test-olr-1	3.545515572554841
1766208680	oracle-cdc-test-olr-1	3.053553013213017
1766208690	oracle-cdc-test-olr-1	2.079618648994305
1766208700	oracle-cdc-test-olr-1	1.8600520177185442
1766208710	oracle-cdc-test-olr-1	2.6087637307769227
1766208720	oracle-cdc-test-olr-1	2.6529519918283957
